25,VE_16,VE_24,VEVE,0.0000,0.7202,0.0141,0.7323,0.1307,0.7842,-0.3029,0.7212,-0.0646,0.6788,-0.1455,0.7937,0.0000,0.7102,0.0000,0.0000
26,VE_16,VE_25,VEVE,0.0000,0.2716,-0.5794,0.3763,-0.6424,0.2710,-0.4881,0.3228,-0.4761,0.1708,-0.8165,0.3522,0.0000,0.3382,0.0000,0.0000
27,VE_16,VE_26,VEVE,0.0000,0.3750,-1.0054,0.3891,-1.1038,0.4582,-0.7356,0.1892,-0.8325,0.1422,-0.8641,0.0171,0.0000,0.3594,0.0000,0.0000
28,VE_16,VE_27,VEVE,0.0000,0.5000,-0.8193,0.4156,-0.8930,0.4774,-0.4276,0.6874,-0.6236,0.5383,-0.6471,0.2088,0.0000,0.5000,0.0000,0.0000
29,VE_16,VE_28,VEVE,0.0000,0.2733,-0.8012,0.3344,-0.7140,0.3912,-0.4932,0.1234,-0.5041,0.2863,-0.5158,0.4627,0.0000,0.5000,0.0000,0.0000
30,VE_16,VE_29,VEVE,0.0000,0.6564,0.0118,0.7525,0.1117,0.7811,-0.3645,0.6404,-0.2558,0.5153,-0.4516,0.7500,0.0000,0.6634,0.0000,0.0000
31,VE_16,VE_30,VEVE,0.0000,0.7058,-0.6339,0.7327,-0.4713,0.7781,-0.3436,0.7007,-0.4042,0.4827,-0.3880,0.7465,0.0000,0.7008,0.0000,0.0000
32,VE_16,VE_31,VEVE,0.0000,0.6437,-0.0791,0.7358,0.0538,0.8021,-0.3166,0.5453,-0.2092,0.4111,-0.3012,0.7188,0.0000,0.6437,0.0000,0.0000
33,VE_16,VE_32,VEVE,0.0000,0.0410,-0.1231,0.4490,-0.4796,0.4761,-0.5122,-0.0228,-0.3859,0.0528,-1.1913,0.2117,0.0000,0.0410,0.0000,0.0000
34,VE_17,VE_18,VEVE,0.0000,0.5429,-0.9215,0.7782,-0.8719,0.7461,-0.5628,0.6192,-0.4466,0.2467,-0.3784,0.7534,0.0000,0.5429,0.0000,0.0000
35,VE_17,VE_19,VEVE,0.0000,0.6251,-0.6246,0.7118,-0.5432,0.7498,-0.4569,0.4316,-0.3901,0.5603,-0.7349,0.7293,0.0000,0.6251,0.0000,0.0000
36,VE_17,VE_20,VEVE,0.0000,0.1081,-1.1838,0.2778,-1.4802,0.3737,-0.9833,0.0288,-0.8915,-0.0302,-0.9688,0.2198,0.0000,0.1081,0.0000,0.0000
37,VE_17,VE_21,VEVE,0.0000,0.5617,-0.6065,0.6322,-0.7365,0.6506,-0.6851,0.2966,-0.7613,0.1553,-0.6941,0.6087,0.0000,0.5617,0.0000,0.0000
38,VE_17,VE_22,VEVE,0.0000,0.5000,-0.6906,0.5248,-0.5205,0.5644,-0.6774,0.2511,-0.4592,0.1273,-0.5698,0.5200,0.0000,0.5000,0.0000,0.0000
39,VE_17,VE_23,VEVE,0.0000,0.5000,-0.6252,0.4233,-0.5797,0.3725,-0.3920,0.5167,-0.3417,0.3522,-0.4305,0.4512,0.0000,0.5000,0.0000,0.0000
40,VE_17,VE_24,VEVE,0.0000,0.8295,0.1821,0.8863,0.2852,0.8984,-0.3009,0.8654,-0.1405,0.9085,0.0270,0.9086,0.0000,0.8295,0.0000,0.0000
